subtaskpositionrevision,subtaskpositionrequestID,subtaskpositionwasLocallyCreated,subtaskpositionid,subtaskpositionlist_id,subtaskpositionvalues,subtaskpositiontask_id,subtaskpositionmatroshkaRevision,subtaskpositionuser_id,subtaskpositiontype,subtaskpositionisTemporary
0,44A866F2-20BE-4F28-8F25-2D3E043E54C2,false,4928605999,0,"",4928605999,0,0,subtask_position,false
0,62538500-A59F-4306-B0BC-DEA60894A8AB,false,4928526361,0,"",4928526361,0,0,subtask_position,false
0,EC1039F6-9B5F-4898-979C-1944E563913B,false,4928601353,0,"",4928601353,0,0,subtask_position,false
0,59D641A2-2CD7-437C-BB38-207FF3044CA1,false,4928566455,0,"",4928566455,0,0,subtask_position,false
0,8853B137-AA8A-423C-BFC8-148D43AE727D,false,4928608474,0,"",4928608474,0,0,subtask_position,false
0,B4224C90-F927-427B-832A-A0392917DC10,false,4928621552,0,"",4928621552,0,0,subtask_position,false
0,E84B7EE0-4664-4018-A10A-B5B7F8951CD2,false,4928618155,0,"",4928618155,0,0,subtask_position,false
0,4D9B88B7-D0FE-4F4A-B178-8EBC3F3F3429,false,4928727304,0,"",4928727304,0,0,subtask_position,false
0,8FE03EBD-2FFF-4521-8B85-04ECA625917C,false,4928772859,0,"",4928772859,0,0,subtask_position,false
0,0380467A-C21E-4381-8F59-D598452659F3,false,4928731465,0,"",4928731465,0,0,subtask_position,false
0,FD13C012-CACE-4967-AF93-B5C94C96B4E3,false,4928929881,0,"",4928929881,0,0,subtask_position,false
0,41102BBF-42EE-4DBD-A922-A1EFD10E46ED,false,4928783283,0,"",4928783283,0,0,subtask_position,false
0,6690541C-B948-4DD3-B400-27BD044FE768,false,4928796450,0,"",4928796450,0,0,subtask_position,false
0,93303FFB-95F0-4626-A112-39DC6034025E,false,4928972407,0,"",4928972407,0,0,subtask_position,false
0,FC638C41-5E9F-4C84-B171-B8564156B4DA,false,4929256910,0,"",4929256910,0,0,subtask_position,false
0,8B4CAE24-A6D2-44AB-B679-6216F52D1DE4,false,4928972707,0,"",4928972707,0,0,subtask_position,false
0,D93068C4-5073-4BAF-9ADD-721A161DA83E,false,4929320082,0,"",4929320082,0,0,subtask_position,false
0,E78C5DBC-773F-4574-8DC8-F0C0B34DA961,false,4930374351,0,"",4930374351,0,0,subtask_position,false
0,8CB4577D-5A6C-432A-B8D3-435FEEB4E6EE,false,4935064679,0,"",4935064679,0,0,subtask_position,false
0,7B2DEC87-E7B7-49BD-948F-7C7B9E80327E,false,4930856779,0,"",4930856779,0,0,subtask_position,false
0,4F5CF970-8654-47A2-9A8E-D0A1E5F857D9,false,4929024579,0,"",4929024579,0,0,subtask_position,false
0,3CAD47C4-E4FE-455B-93DE-500E40BD9817,false,4936885874,0,"",4936885874,0,0,subtask_position,false
0,18EEF3C0-1210-4F22-851F-AE3464A8CB8C,false,4946009064,0,"",4946009064,0,0,subtask_position,false
0,879EBA2B-D7C4-4CE2-86E2-8168C1B8B07F,false,4946094115,0,"",4946094115,0,0,subtask_position,false
0,736B18D6-DA86-4C60-AC66-B2E673E0E4F5,false,4946012532,0,"",4946012532,0,0,subtask_position,false
0,676F146D-379D-4360-88B7-A826AF6BEE3A,false,4946012392,0,"",4946012392,0,0,subtask_position,false
0,B7453E5F-AB42-4AC3-855C-0A757076183F,false,4946589672,0,"",4946589672,0,0,subtask_position,false
0,605F03BF-6195-4C0D-B5FB-1EF2858B0AD6,false,4946649148,0,"",4946649148,0,0,subtask_position,false
0,82B4AAA2-9311-4B5D-B94B-61726E2216C8,false,4946557500,0,"",4946557500,0,0,subtask_position,false
0,4D16E267-513F-4709-8F57-DDCB44BD6FFC,false,4946589373,0,"",4946589373,0,0,subtask_position,false
0,D511E3B1-52C4-4A9B-A8BA-2B919B36A713,false,4946590058,0,"",4946590058,0,0,subtask_position,false
0,A6F3515F-47A1-4843-94A6-95D784014A3D,false,4948381038,0,"",4948381038,0,0,subtask_position,false
0,48A22DBA-1299-4CB3-B011-3FB3D7972222,false,4946615931,0,"",4946615931,0,0,subtask_position,false
0,6D1DD463-9D01-4C2B-88A2-6984CF028479,false,4948374199,0,"",4948374199,0,0,subtask_position,false
0,66B6F005-7168-4055-A2DC-70EB9B675A40,false,4948604600,0,"",4948604600,0,0,subtask_position,false
0,A33489B4-F804-4AD5-A8D7-02A0B204F673,false,4948350941,0,"",4948350941,0,0,subtask_position,false
0,2CD4262F-312F-4C2F-9E1D-D59BBA150D6A,false,4946653860,0,"",4946653860,0,0,subtask_position,false
0,0A7EB300-A1F0-4978-89BC-7BA718FD0EAD,false,4948350762,0,"",4948350762,0,0,subtask_position,false
0,CE1B56E7-74BC-4580-991A-7CD29ED13454,false,4950085674,0,"",4950085674,0,0,subtask_position,false
0,E7377B08-DA92-4297-BB7A-55B916882EA0,false,4949091069,0,"",4949091069,0,0,subtask_position,false
0,E16EC256-7284-41A6-8E88-2FB3359E4DDB,false,4950013055,0,"",4950013055,0,0,subtask_position,false
0,2F925E05-9E48-4C1C-885E-C7114C009D31,false,4953179527,0,"",4953179527,0,0,subtask_position,false
0,6D990853-8C6B-402A-A2DC-C30CF7496FA1,false,4950053336,0,"",4950053336,0,0,subtask_position,false
0,78ECADF5-A1D0-4325-8C8E-2346BBA288A0,false,4955271639,0,"",4955271639,0,0,subtask_position,false
0,F50A1D66-0E7C-422E-BE53-8B63A20D22F4,false,4955271791,0,"",4955271791,0,0,subtask_position,false
0,61607F44-55CC-4FBA-87C3-F2A20259E6D3,false,4955271884,0,"",4955271884,0,0,subtask_position,false
0,3D58F203-7FD8-4147-AD00-3BAC5295811F,false,4955271721,0,"",4955271721,0,0,subtask_position,false
0,860BD6EF-BA94-4810-811F-8C2032741582,false,4958164942,0,"",4958164942,0,0,subtask_position,false
0,4C836F97-B037-40E1-830B-24E80DE30B8A,false,4955271683,0,"",4955271683,0,0,subtask_position,false
0,270C4315-D9E1-44F0-BBAC-C704999AA425,false,4958098185,0,"",4958098185,0,0,subtask_position,false
0,5EFD25C6-F93C-4847-A8BE-46F56636B46A,false,4966212234,0,"",4966212234,0,0,subtask_position,false
0,152618EC-DC45-4ACA-8F0E-D0CA14C06954,false,4955399511,0,"",4955399511,0,0,subtask_position,false
0,DAE4DEC7-2338-45B8-B2F7-3F99B826A221,false,4987969991,0,"",4987969991,0,0,subtask_position,false
0,0A763D23-8792-4626-BCB2-31C4990F3683,false,4967918844,0,"",4967918844,0,0,subtask_position,false
0,11DBB9A3-5D9E-43EB-8938-9B80E8C13E10,false,4958100272,0,"",4958100272,0,0,subtask_position,false
0,0AEE031B-68BE-4EDA-8D2E-446AEB0DC43B,false,4977971999,0,"",4977971999,0,0,subtask_position,false
0,E22CD5BF-C4B8-44CF-B75E-E83F864E4436,false,4971373227,0,"",4971373227,0,0,subtask_position,false
0,79569A90-A8D1-4BA9-ABF2-A451F7367BFD,false,4994861005,0,"",4994861005,0,0,subtask_position,false
0,BB705D80-4D28-4D4A-8F99-A89604786D9C,false,4994847388,0,"",4994847388,0,0,subtask_position,false
0,9ABCC8E7-9061-42B8-9C49-E1F399E42E2B,false,5004349279,0,"",5004349279,0,0,subtask_position,false
0,FE209F4A-2EA8-4F3C-809F-A70DF711F0E1,false,4997560746,0,"",4997560746,0,0,subtask_position,false
0,57F47E2A-4024-4FC6-9586-CF013B96FEEB,false,4997246384,0,"",4997246384,0,0,subtask_position,false
0,70A8900A-8519-4A8A-B045-09D8285F1AB7,false,5007666968,0,"",5007666968,0,0,subtask_position,false
0,B25DDFD6-840A-43AD-A0C3-D4F0F7EAB154,false,5035455347,0,"",5035455347,0,0,subtask_position,false
0,2E99CA35-9CFD-4165-A621-DF46F423128F,false,5035454600,0,"",5035454600,0,0,subtask_position,false
0,C8470FC8-6FBF-402F-B90E-73E39374D21C,false,5042887118,0,"",5042887118,0,0,subtask_position,false
0,4E05FB2A-E9CA-4196-A9F3-FDE0B7CBA271,false,5010424923,0,"",5010424923,0,0,subtask_position,false
0,01014C55-5826-4AD8-9B5F-69A680ACE14A,false,5054628899,0,"",5054628899,0,0,subtask_position,false
0,25D027D5-90FD-4534-9CD1-26CCBD447202,false,5051918791,0,"",5051918791,0,0,subtask_position,false
0,49617221-858E-48B3-A3AC-FB71DA33196F,false,5054627169,0,"",5054627169,0,0,subtask_position,false
0,73E53BA1-4C74-4466-BADC-8A2E7B1003DF,false,5054628237,0,"",5054628237,0,0,subtask_position,false
0,FD88AEF5-EED2-42D0-BACE-BC4B7228336E,false,5054628372,0,"",5054628372,0,0,subtask_position,false
0,19D01415-5DA3-4873-84E2-B1768219D3D4,false,5056896573,0,"",5056896573,0,0,subtask_position,false
0,F053FDE4-616D-46EB-A182-838A70FAC5B9,false,5035636896,0,"",5035636896,0,0,subtask_position,false
0,2E19E944-8958-42CA-9329-881FC79A4A79,false,5057056737,0,"",5057056737,0,0,subtask_position,false
0,B8506E48-C5A1-46B7-855D-2EF51F8F1A4C,false,5163098902,0,"",5163098902,0,0,subtask_position,false
0,24E293CF-B7EE-4373-A879-FD710166998D,false,5185636187,0,"",5185636187,0,0,subtask_position,false
0,69F7524D-4655-4D3B-BA7C-170D9CE79E2A,false,5079462964,0,"",5079462964,0,0,subtask_position,false
0,C4110B75-BA3E-4FF6-98C4-59A1AC27EDCA,false,5054628459,0,"",5054628459,0,0,subtask_position,false
0,5A0CEC14-256D-48DE-843D-6506F00B050E,false,5204785552,0,"",5204785552,0,0,subtask_position,false
0,BAABFFB0-FC05-4C82-A0D2-D1A09BDA9544,false,5204785467,0,"",5204785467,0,0,subtask_position,false
0,E0B3B556-0AAD-48ED-A37A-A0FE43AB6015,false,5205085928,0,"",5205085928,0,0,subtask_position,false
0,2E1CCD80-A6A0-4624-BF92-8A561F42FE81,false,5204785474,0,"",5204785474,0,0,subtask_position,false
0,650BC80F-18ED-4401-A308-709C35B7FED9,false,5205081006,0,"",5205081006,0,0,subtask_position,false
0,A8760B13-E268-452C-B66E-5297F5129A3F,false,5057308564,0,"",5057308564,0,0,subtask_position,false
0,36987625-27C2-4F12-AD28-6EE9FF18FB43,false,5207222503,0,"",5207222503,0,0,subtask_position,false
0,685A35AC-DA6D-44D8-B4F6-35DAABCE1A64,false,5207342781,0,"",5207342781,0,0,subtask_position,false
0,54FA481A-EDBC-4E66-89AC-B5046141AD47,false,5207344432,0,"",5207344432,0,0,subtask_position,false
0,147228F1-7B22-402D-B204-8FAA1CD119AE,false,5207369597,0,"",5207369597,0,0,subtask_position,false
0,7C566C13-A50A-404B-AD4D-3896AEBA4065,false,5207391847,0,"",5207391847,0,0,subtask_position,false
0,B3261751-6E38-4817-9D63-AAAA5C46F6A3,false,5207290856,0,"",5207290856,0,0,subtask_position,false
0,3C7E5D81-3573-42CF-A985-F881B1135DCC,false,5207398366,0,"",5207398366,0,0,subtask_position,false
0,51AFC9E9-C74A-4035-B7DA-BE38BCBBD66F,false,5207392000,0,"",5207392000,0,0,subtask_position,false
0,266A96B2-19C2-4DC3-9490-F142ED5F8C50,false,5207399374,0,"",5207399374,0,0,subtask_position,false
0,5F51F347-D0D5-47BE-826A-8C89B83428E4,false,5207426513,0,"",5207426513,0,0,subtask_position,false
0,E766ED11-93EE-44B2-8320-C37D91F3E496,false,5207427219,0,"",5207427219,0,0,subtask_position,false
0,004B6C74-2B75-43D1-970F-49972F93D8D7,false,5207443335,0,"",5207443335,0,0,subtask_position,false
0,3A816C76-0767-4CCD-87BE-F606C9AD2910,false,5207443457,0,"",5207443457,0,0,subtask_position,false
0,1E4E01A6-E32B-4F80-B0CA-5F3CCA1EF55B,false,5207473886,0,"",5207473886,0,0,subtask_position,false
0,5C48EDC0-720E-4B00-A651-7E28FFB3EA25,false,5207530679,0,"",5207530679,0,0,subtask_position,false
0,79DF93B2-6DC8-4BE5-BF90-4B9181155545,false,5207476996,0,"",5207476996,0,0,subtask_position,false
0,077A756B-64E5-4C8F-A34E-A05827F83B2B,false,5207559011,0,"",5207559011,0,0,subtask_position,false
0,7AEA01BB-30C5-4DB5-AE32-5B28A36699C2,false,4928793238,0,"",4928793238,0,0,subtask_position,false
0,80E36042-86B0-4A67-8A84-E1D9BBDB9090,false,5207538052,0,"",5207538052,0,0,subtask_position,false
0,8079BE25-B2EB-4F20-8AE9-C9D9593BA411,false,5207476339,0,"",5207476339,0,0,subtask_position,false
0,9F7F39BB-3731-4AAF-BB99-5763DDD22425,false,5207635283,0,"",5207635283,0,0,subtask_position,false
0,CD989BC1-FE11-4C5E-A1A7-1E0943D831D3,false,5207565739,0,"",5207565739,0,0,subtask_position,false
0,342EF454-DB0D-4E33-A204-8A4F67413276,false,5207567461,0,"",5207567461,0,0,subtask_position,false
0,7A7C95CC-BDED-46B8-9050-6D4C556CA6B7,false,5207578118,0,"",5207578118,0,0,subtask_position,false
0,5B03DC6B-03AE-4150-B4C0-A2F94208B4BE,false,5207738666,0,"",5207738666,0,0,subtask_position,false
0,F6691BAC-6EE3-4756-A9B1-A521E0322F97,false,5208013518,0,"",5208013518,0,0,subtask_position,false
0,A3F890F6-A08A-4842-BB22-0E3B1CB63A95,false,5208326610,0,"",5208326610,0,0,subtask_position,false
0,2CBD74C9-3F75-4BC6-9E81-7B083494F681,false,5208145955,0,"",5208145955,0,0,subtask_position,false
0,3C68AC07-CB24-439A-AE1C-2FF790D144C5,false,5210962663,0,"",5210962663,0,0,subtask_position,false
0,8A0D1DB9-6D3A-4101-9FEB-0318870E35A7,false,5210970102,0,"",5210970102,0,0,subtask_position,false
0,C3162BFD-5578-48A2-8967-FDA39C83AA4E,false,5210970272,0,"",5210970272,0,0,subtask_position,false
0,7A04B301-4256-451C-9481-E1B13460EB4F,false,5210970703,0,"",5210970703,0,0,subtask_position,false
0,00E44797-D81B-45F2-B6E8-750694910343,false,5210970796,0,"",5210970796,0,0,subtask_position,false
0,EC78BE2D-4B55-4D09-8BB9-DC2166AFA3DA,false,5219021851,0,"",5219021851,0,0,subtask_position,false
0,6B1EC4AC-418B-406A-B959-5A3C7167C060,false,5219021507,0,"",5219021507,0,0,subtask_position,false
0,C0E6A8AA-40C9-4D35-8B05-AAD6F6753088,false,5220535072,0,"",5220535072,0,0,subtask_position,false
0,75A72C3A-2E52-4036-A4C8-06442E2DD294,false,5226605246,0,"",5226605246,0,0,subtask_position,false
0,15C63A0C-9CC8-4C13-9272-816DA6E12510,false,5219022308,0,"",5219022308,0,0,subtask_position,false
0,8A642823-ACEA-474A-8D2C-0E5E9F89514C,false,5223516257,0,"",5223516257,0,0,subtask_position,false
0,A57A6CFC-E92A-49BB-840D-3B9ED0C6D43F,false,5229091108,0,"",5229091108,0,0,subtask_position,false
0,BDE0A0E3-FF20-4CCF-A6F5-9D2C3D04DABB,false,5241953346,0,"",5241953346,0,0,subtask_position,false
0,CFC7A8A9-5EC9-4E80-BFBB-0866D55616E3,false,5229052741,0,"",5229052741,0,0,subtask_position,false
0,ABF36C57-1473-4A64-B78F-403EB925E065,false,5231630224,0,"",5231630224,0,0,subtask_position,false
0,92C1E725-3C91-4488-B3FF-A3A82BAAC75E,false,5262230880,0,"",5262230880,0,0,subtask_position,false
0,A407859E-8B3E-43A5-91ED-592CA740DCC5,false,5263591063,0,"",5263591063,0,0,subtask_position,false
0,19B239E9-6B78-48F9-803B-DFF77E53F25A,false,5262227272,0,"",5262227272,0,0,subtask_position,false
0,5992184A-3E8C-4BA8-86E2-11ED55F94661,false,5250192218,0,"",5250192218,0,0,subtask_position,false
0,3189CE9D-CD20-4BEA-A707-8A44A0E58E63,false,5263590507,0,"",5263590507,0,0,subtask_position,false
0,F4313FAE-4DB0-4E1F-A3E2-88151FB883B2,false,5263589985,0,"",5263589985,0,0,subtask_position,false
0,53453D60-241F-4C37-ADB1-2AD73027D780,false,5263591621,0,"",5263591621,0,0,subtask_position,false
0,312DE54D-8D54-494A-9F9B-3C7507CF3495,false,5207556951,0,"",5207556951,0,0,subtask_position,false
0,56C5804D-BD2B-44E0-893A-CF1B011D4C15,false,5262425217,0,"",5262425217,0,0,subtask_position,false
0,D4B91BB9-9B52-4234-8E3A-2256B9FD39C1,false,5263591341,0,"",5263591341,0,0,subtask_position,false
0,C5A42958-9E07-4AF0-A1B5-444CBDDE24BC,false,5263592261,0,"",5263592261,0,0,subtask_position,false
0,DF6D4D4F-44EE-4C4B-8069-52BA99C32B4B,false,5263591779,0,"",5263591779,0,0,subtask_position,false
0,70CE5099-D3EB-40CC-B269-7BF96D4CE33E,false,5263592424,0,"",5263592424,0,0,subtask_position,false
0,50C73FBE-4C4E-4A08-A50D-875C30B5877F,false,5263762452,0,"",5263762452,0,0,subtask_position,false
0,8A0707BC-F033-4EB1-972A-0D48D11CC817,false,5263850645,0,"",5263850645,0,0,subtask_position,false
0,1C33E750-F7B9-4E58-9451-8FA804C1AC2D,false,5263850948,0,"",5263850948,0,0,subtask_position,false
0,A046EEAB-32E5-4CDB-8858-F3971D4D94C3,false,5263857659,0,"",5263857659,0,0,subtask_position,false
0,A23090E2-EBC3-49E1-82D2-4B57719E28DA,false,5263782240,0,"",5263782240,0,0,subtask_position,false
0,B45DC87C-2C6C-4D69-AD7A-DD98F486CBDB,false,5263880908,0,"",5263880908,0,0,subtask_position,false
0,E7CD0892-37FC-4FEC-A7F1-1E23E4FDDBE2,false,5263857860,0,"",5263857860,0,0,subtask_position,false
0,B9713925-164F-4C97-BE34-301318295E36,false,5263899020,0,"",5263899020,0,0,subtask_position,false
0,9F6CE5F1-66A2-42FC-90AC-383ECA95C22C,false,5263920035,0,"",5263920035,0,0,subtask_position,false
0,D0BFB416-C849-44FC-8E2E-517F4BCF4E7B,false,5274646406,0,"",5274646406,0,0,subtask_position,false
0,C34607EE-FB10-410B-9EBA-7B197ED833B2,false,5284088983,0,"",5284088983,0,0,subtask_position,false
0,5D1E6CD7-AD8A-437E-A59D-47FBAD5C241B,false,5263770487,0,"",5263770487,0,0,subtask_position,false
0,85236BF4-2391-47F7-82A7-67E2058323C0,false,5293748436,0,"",5293748436,0,0,subtask_position,false
0,5C3ADECA-EB31-4FBF-8BA5-2405AD978459,false,5315910863,0,"",5315910863,0,0,subtask_position,false
0,73B28F42-23D1-4E0C-AB3F-25580BDBAFD3,false,5315312832,0,"",5315312832,0,0,subtask_position,false
0,B05E0245-A84E-4D07-B228-15DCA8572D9B,false,5315919445,0,"",5315919445,0,0,subtask_position,false
0,EC55EA1E-8851-4EAF-9A23-19E87A47AA0A,false,5315912698,0,"",5315912698,0,0,subtask_position,false
0,88390A7C-14E4-48CD-A82D-50E851F9D5AD,false,5315919968,0,"",5315919968,0,0,subtask_position,false
0,624A0513-07ED-44CA-A164-F1C874F4D13B,false,5315920571,0,"",5315920571,0,0,subtask_position,false
0,95358EFE-1E47-4292-9908-D9416E89BE24,false,5316009500,0,"",5316009500,0,0,subtask_position,false
0,EBB8828C-9C21-4BF6-B8F6-2D30AF8AB205,false,5316109069,0,"",5316109069,0,0,subtask_position,false
0,17D8AAD1-59BC-4977-B385-01D953F96370,false,5316011761,0,"",5316011761,0,0,subtask_position,false
0,F9B48992-DC1A-4EF6-82CF-11BCCC317849,false,5316176813,0,"",5316176813,0,0,subtask_position,false
0,37BB9147-806A-4A92-BE2C-99A6E345536C,false,5316008164,0,"",5316008164,0,0,subtask_position,false
0,6B6F9034-77BC-455A-92EB-B1CBBBCC72B4,false,5336496776,0,"",5336496776,0,0,subtask_position,false
0,F8D8AAE2-1618-4FAF-80CE-9B9036EE9069,false,5337034716,0,"",5337034716,0,0,subtask_position,false
0,8C818339-E136-4FFC-9DB5-E3D5F53522EA,false,5317406954,0,"",5317406954,0,0,subtask_position,false
0,D9C6FFA5-EA5E-4225-9422-081FCDE6082C,false,5337035357,0,"",5337035357,0,0,subtask_position,false
0,3765D257-5BF5-4C1A-8229-DDBD1A5DFFEF,false,5337035145,0,"",5337035145,0,0,subtask_position,false
0,B174354C-F5B4-4E68-BBA8-794C8AC9CE49,false,5337036314,0,"",5337036314,0,0,subtask_position,false
0,6A856663-4B3B-47A1-83B7-18BE7A558A21,false,5337036529,0,"",5337036529,0,0,subtask_position,false
0,D4700F64-79D9-41F3-91B8-D34957B69114,false,5337034864,0,"",5337034864,0,0,subtask_position,false
0,704DA48D-533E-4400-9D49-CA8AA1867FC2,false,5337036862,0,"",5337036862,0,0,subtask_position,false
0,FDC611E2-614E-4DE9-96AD-6F49BC9BFBA1,false,5337037136,0,"",5337037136,0,0,subtask_position,false
0,03186364-3545-435B-BD4B-A6E191D6B5DB,false,5337035624,0,"",5337035624,0,0,subtask_position,false
0,89AF34C8-96E1-4267-BDB8-28DDD1022F36,false,5337038932,0,"",5337038932,0,0,subtask_position,false
0,92778A83-A4DF-43BD-9814-0ACD2BC55FBC,false,5337038809,0,"",5337038809,0,0,subtask_position,false
0,BBE301CF-7F95-4C96-8B66-02E2E8E31A22,false,5337037429,0,"",5337037429,0,0,subtask_position,false
0,1E663FBD-A212-4F52-968A-2C0D87C38EEB,false,5337325491,0,"",5337325491,0,0,subtask_position,false
0,5808F9E3-2D26-45DA-A8C4-70775A63B562,false,5337041384,0,"",5337041384,0,0,subtask_position,false
0,093C47B1-A3D0-43A1-B355-0912E24DA084,false,5337432983,0,"",5337432983,0,0,subtask_position,false
0,96B73EDB-0034-4557-B8EC-9FEE68D94496,false,5497799849,0,"",5497799849,0,0,subtask_position,false
0,7F828210-E59B-4290-B8EF-A804EED57709,false,5461448239,0,"",5461448239,0,0,subtask_position,false
0,474D613D-2D71-4E7A-82DD-77B003CA5CD2,false,5489518897,0,"",5489518897,0,0,subtask_position,false
0,BBFCC394-9916-40C4-85E1-0B19771EBA61,false,5498701852,0,"",5498701852,0,0,subtask_position,false
0,7A4686E8-CBEC-4DC9-9463-B1927AC0278B,false,5499115873,0,"",5499115873,0,0,subtask_position,false
0,6BEEEFA8-A449-4C59-A980-FFE27D76908B,false,5499115909,0,"",5499115909,0,0,subtask_position,false
0,E8319949-EDF7-4295-8029-AB7C1E33F332,false,5499115923,0,"",5499115923,0,0,subtask_position,false
0,C3A429CB-9DAF-46C9-AC9B-14A882D6EFE4,false,5499115931,0,"",5499115931,0,0,subtask_position,false
0,80298871-A7BF-4435-9769-ED49DB426518,false,5499115941,0,"",5499115941,0,0,subtask_position,false
0,D82F5246-8750-4999-B76E-2F883F82EA57,false,5499115951,0,"",5499115951,0,0,subtask_position,false
0,A9130B97-1FD8-45B1-9E26-C53AB0FDCE2A,false,5499115984,0,"",5499115984,0,0,subtask_position,false
0,FF4B127A-822F-4B79-BDC7-C5D2E81BC8E1,false,5499115976,0,"",5499115976,0,0,subtask_position,false
0,58A860E6-D577-47B0-A98D-0B2AB8273E3D,false,5499116078,0,"",5499116078,0,0,subtask_position,false
0,DB46EB1F-97AC-4BCC-93DF-F170BBDF0EDB,false,5499116006,0,"",5499116006,0,0,subtask_position,false
0,FC980168-2D5C-4EC0-8793-4F2F62A47FCB,false,5499116082,0,"",5499116082,0,0,subtask_position,false
0,C53A2F5E-2C2A-4E0C-BA91-4DBF42F69948,false,5337325691,0,"",5337325691,0,0,subtask_position,false
0,BAB4D6A1-B0D9-4923-A3A2-C61586972430,false,5499116089,0,"",5499116089,0,0,subtask_position,false
0,BA5AB968-5C2F-4517-A718-8CEC0CD358E4,false,5340827353,0,"",5340827353,0,0,subtask_position,false
0,2FC1B331-ED74-4DA9-B14B-A0C0363E0E23,false,5499116112,0,"",5499116112,0,0,subtask_position,false
0,D5A953DD-80A5-47D3-8BCE-DA905190953B,false,5499151143,0,"",5499151143,0,0,subtask_position,false
0,EFB7FC3C-E524-4AB5-86E5-FA1E6BC5E439,false,5499116129,0,"",5499116129,0,0,subtask_position,false
0,EAF3BB40-B0D5-47AB-8C65-5C0E13AD69F9,false,5500684929,0,"",5500684929,0,0,subtask_position,false
0,450839FE-F56C-4A94-8BAC-53B2DE4D77DB,false,5499116098,0,"",5499116098,0,0,subtask_position,false
0,BC6762D9-9EF1-4DD0-93D1-8D0BFE5D640E,false,5500686147,0,"",5500686147,0,0,subtask_position,false
0,80430465-AF61-4E61-B6FA-73D9B841A824,false,5499115991,0,"",5499115991,0,0,subtask_position,false
0,FF032C8E-0E9F-4E78-B709-AE82EA128ACE,false,5499124205,0,"",5499124205,0,0,subtask_position,false
0,3EA31DE0-C289-47BA-BB84-A2053344FF2A,false,5501609926,0,"",5501609926,0,0,subtask_position,false
0,BFA13FAA-E34E-4E8F-B06A-F1A63911590D,false,5316023303,0,"",5316023303,0,0,subtask_position,false
0,ABBC6DDA-2AAB-412D-B822-B4401A72E380,false,5500807069,0,"",5500807069,0,0,subtask_position,false
0,F2A62111-D693-4EE5-B439-DEB22F51FE36,false,5501625706,0,"",5501625706,0,0,subtask_position,false
0,B3F74439-E87E-44F0-AF52-1CD8A6B293AE,false,5501623737,0,"",5501623737,0,0,subtask_position,false
0,2CBD8B7A-6D2B-4509-88C8-1C6B7D273298,false,5501625574,0,"",5501625574,0,0,subtask_position,false
0,5C9703AD-05E8-45FA-9488-4E8B87FC367E,false,5501625766,0,"",5501625766,0,0,subtask_position,false
0,D17DB775-3BC2-4385-B2CA-F6C4371119BF,false,5501625870,0,"",5501625870,0,0,subtask_position,false
0,81FBD308-35DD-4675-B8F9-8C452473C925,false,5501625840,0,"",5501625840,0,0,subtask_position,false
0,68C14767-39BE-4854-9531-AE171647A676,false,5501625914,0,"",5501625914,0,0,subtask_position,false
0,A720FD10-3C30-45AB-996B-975CC8D4C8E7,false,5501631148,0,"",5501631148,0,0,subtask_position,false
0,0EF51F4B-D079-4FFC-AF27-85C7C2658FE4,false,5501632126,0,"",5501632126,0,0,subtask_position,false
0,644F315B-1702-41EE-90BD-E7EFE477F773,false,5501629879,0,"",5501629879,0,0,subtask_position,false
0,A0E6824F-A360-4B65-BD9F-8F1C4B2FA34E,false,5501636668,0,"",5501636668,0,0,subtask_position,false
0,F17A0F14-B831-4D80-ACD5-16D7C95A3386,false,5501633997,0,"",5501633997,0,0,subtask_position,false
0,A2897C80-F53A-4FF3-BE5C-ED49A2646DF6,false,5501641686,0,"",5501641686,0,0,subtask_position,false
0,F5DC1A2C-A566-495D-9810-3D2939A1CA6C,false,5501622925,0,"",5501622925,0,0,subtask_position,false
0,FE1E1567-ACF5-422C-A043-5746C7000008,false,5501635756,0,"",5501635756,0,0,subtask_position,false
0,1C5B2914-1A8B-434A-88BB-FEF4F9C14C6A,false,5501639058,0,"",5501639058,0,0,subtask_position,false
0,521EB454-55C1-44AF-A4A4-8C41A3240A7E,false,5501639951,0,"",5501639951,0,0,subtask_position,false
0,40707770-B77B-40B4-9724-D9134C915171,false,5501646040,0,"",5501646040,0,0,subtask_position,false
0,26F0D87D-53C2-4B95-90DC-4D47640BE4A5,false,5501642777,0,"",5501642777,0,0,subtask_position,false
0,FD951DDE-2654-4C07-8486-A334F9C571B0,false,5502345514,0,"",5502345514,0,0,subtask_position,false
0,0D0C6AE7-E583-472E-BD4E-6B86DCDACE91,false,5501640923,0,"",5501640923,0,0,subtask_position,false
0,4F2AB82D-878B-414F-8828-F00C6FBC23DA,false,5502345257,0,"",5502345257,0,0,subtask_position,false
0,4936D03F-3935-4DF6-89C6-4DF604FDF961,false,5502330886,0,"",5502330886,0,0,subtask_position,false
0,9F9D87FA-3C55-4589-BA87-7A6912897D9C,false,5502346087,0,"",5502346087,0,0,subtask_position,false
0,DD8411B5-28E6-4C0F-A1B7-14B13C46A431,false,5502355113,0,"",5502355113,0,0,subtask_position,false
0,F82B422E-F199-4791-AE15-C110E79D1F54,false,5502345597,0,"",5502345597,0,0,subtask_position,false
0,61AF30DF-7D62-4A62-BB3A-23D7310F56D7,false,5502355149,0,"",5502355149,0,0,subtask_position,false
